ax,ay,az,gx,gy,gz,target,target_name
-0.03,-0.33,0.99,-12.88,0.31,4.52,0.0,clockwise_wrist_turn
-0.03,-0.33,0.99,-11.54,-0.18,4.27,0.0,clockwise_wrist_turn
-0.03,-0.33,0.99,-9.77,-0.67,3.78,0.0,clockwise_wrist_turn
-0.03,-0.33,0.99,-8.42,-0.85,3.3,0.0,clockwise_wrist_turn
-0.03,-0.34,0.98,-7.39,-0.98,2.99,0.0,clockwise_wrist_turn
-0.02,-0.34,0.97,-6.84,-1.04,2.56,0.0,clockwise_wrist_turn
-0.02,-0.34,0.95,-6.16,-0.98,2.26,0.0,clockwise_wrist_turn
-0.03,-0.34,0.95,-4.88,-0.79,2.14,0.0,clockwise_wrist_turn
-0.04,-0.34,0.94,-2.93,-0.43,2.01,0.0,clockwise_wrist_turn
-0.03,-0.34,0.95,-0.43,-0.18,1.89,0.0,clockwise_wrist_turn
-0.03,-0.34,0.95,1.4,0.12,1.46,0.0,clockwise_wrist_turn
-0.03,-0.33,0.95,2.93,0.12,0.98,0.0,clockwise_wrist_turn
-0.04,-0.33,0.95,4.46,0.24,0.61,0.0,clockwise_wrist_turn
-0.04,-0.32,0.94,4.33,0.12,0.24,0.0,clockwise_wrist_turn
-0.03,-0.3,0.94,3.3,0.49,0.0,0.0,clockwise_wrist_turn
-0.03,-0.31,0.93,2.44,1.04,-0.18,0.0,clockwise_wrist_turn
-0.03,-0.33,0.93,2.44,1.77,-0.49,0.0,clockwise_wrist_turn
-0.03,-0.34,0.94,4.15,2.2,-0.92,0.0,clockwise_wrist_turn
-0.02,-0.35,0.94,7.02,2.75,-1.71,0.0,clockwise_wrist_turn
-0.02,-0.36,0.94,11.11,3.3,-2.75,0.0,clockwise_wrist_turn
-0.02,-0.36,0.95,17.27,4.09,-3.66,0.0,clockwise_wrist_turn
-0.02,-0.37,0.95,23.86,4.88,-4.58,0.0,clockwise_wrist_turn
-0.02,-0.36,0.95,31.19,5.55,-5.55,0.0,clockwise_wrist_turn
-0.02,-0.36,0.95,39.55,6.47,-6.77,0.0,clockwise_wrist_turn
-0.02,-0.37,0.95,49.56,7.57,-7.69,0.0,clockwise_wrist_turn
-0.03,-0.39,0.96,65.19,8.79,-7.93,0.0,clockwise_wrist_turn
-0.03,-0.41,0.98,88.01,9.58,-8.36,0.0,clockwise_wrist_turn
-0.03,-0.44,1.0,120.48,10.44,-7.93,0.0,clockwise_wrist_turn
-0.03,-0.49,1.03,164.06,10.99,-6.29,0.0,clockwise_wrist_turn
-0.04,-0.53,1.05,217.77,10.31,-4.58,0.0,clockwise_wrist_turn
-0.04,-0.56,1.05,280.27,8.61,-2.5,0.0,clockwise_wrist_turn
-0.04,-0.55,1.03,347.47,6.71,-0.55,0.0,clockwise_wrist_turn
-0.03,-0.5,0.99,417.97,6.16,2.93,0.0,clockwise_wrist_turn
-0.05,-0.41,0.92,482.91,4.7,5.49,0.0,clockwise_wrist_turn
-0.07,-0.28,0.84,537.66,2.75,5.43,0.0,clockwise_wrist_turn
-0.07,-0.16,0.76,586.0,2.75,4.46,0.0,clockwise_wrist_turn
-0.05,-0.06,0.65,624.15,1.77,2.81,0.0,clockwise_wrist_turn
-0.02,0.05,0.49,655.76,1.4,0.55,0.0,clockwise_wrist_turn
-0.04,0.23,0.32,675.9,3.48,-2.14,0.0,clockwise_wrist_turn
-0.06,0.48,0.17,675.72,4.88,-2.99,0.0,clockwise_wrist_turn
-0.07,0.76,0.07,653.99,4.82,-3.66,0.0,clockwise_wrist_turn
-0.08,0.98,-0.02,613.89,3.42,-7.2,0.0,clockwise_wrist_turn
-0.07,1.21,-0.08,560.49,2.69,-4.82,0.0,clockwise_wrist_turn
-0.07,1.4,-0.09,493.29,2.93,-3.17,0.0,clockwise_wrist_turn
-0.05,1.45,-0.1,421.2,2.81,-1.34,0.0,clockwise_wrist_turn
-0.03,1.41,-0.11,357.18,2.44,2.38,0.0,clockwise_wrist_turn
-0.03,1.36,-0.1,302.86,1.89,4.33,0.0,clockwise_wrist_turn
-0.04,1.33,-0.08,255.43,1.83,6.1,0.0,clockwise_wrist_turn
-0.04,1.32,-0.06,211.43,1.77,8.97,0.0,clockwise_wrist_turn
-0.04,1.29,-0.06,170.29,0.85,12.08,0.0,clockwise_wrist_turn
-0.05,1.24,-0.07,133.36,-1.1,13.67,0.0,clockwise_wrist_turn
-0.06,1.19,-0.09,103.09,-1.95,12.94,0.0,clockwise_wrist_turn
-0.06,1.15,-0.11,79.35,-1.59,11.9,0.0,clockwise_wrist_turn
-0.06,1.12,-0.14,61.46,-1.04,9.77,0.0,clockwise_wrist_turn
-0.06,1.11,-0.15,46.33,-0.55,6.9,0.0,clockwise_wrist_turn
-0.06,1.08,-0.16,33.08,0.49,4.33,0.0,clockwise_wrist_turn
-0.06,1.06,-0.17,23.93,0.79,3.05,0.0,clockwise_wrist_turn
-0.07,1.07,-0.16,14.95,0.92,2.26,0.0,clockwise_wrist_turn
-0.07,1.1,-0.15,3.11,0.79,1.95,0.0,clockwise_wrist_turn
-0.05,1.1,-0.14,-9.95,0.31,1.83,0.0,clockwise_wrist_turn
-0.05,1.1,-0.15,-21.24,-0.79,1.4,0.0,clockwise_wrist_turn
-0.06,1.14,-0.17,-37.11,-1.59,1.16,0.0,clockwise_wrist_turn
-0.06,1.19,-0.17,-58.23,-2.87,1.89,0.0,clockwise_wrist_turn
-0.05,1.21,-0.16,-82.89,-4.09,2.62,0.0,clockwise_wrist_turn
-0.06,1.25,-0.17,-109.13,-5.62,3.72,0.0,clockwise_wrist_turn
-0.06,1.32,-0.18,-141.91,-7.14,5.07,0.0,clockwise_wrist_turn
-0.06,1.41,-0.2,-183.9,-8.73,6.29,0.0,clockwise_wrist_turn
-0.06,1.46,-0.18,-234.56,-10.13,7.14,0.0,clockwise_wrist_turn
-0.05,1.46,-0.16,-292.48,-11.66,7.69,0.0,clockwise_wrist_turn
-0.05,1.43,-0.16,-355.83,-14.28,7.32,0.0,clockwise_wrist_turn
-0.05,1.42,-0.18,-426.27,-18.07,5.13,0.0,clockwise_wrist_turn
-0.05,1.41,-0.2,-505.13,-22.09,2.14,0.0,clockwise_wrist_turn
-0.05,1.36,-0.22,-588.99,-25.09,0.06,0.0,clockwise_wrist_turn
-0.05,1.21,-0.25,-669.68,-25.63,-2.14,0.0,clockwise_wrist_turn
-0.04,0.95,-0.24,-731.87,-22.52,-3.54,0.0,clockwise_wrist_turn
-0.01,0.64,-0.24,-769.41,-24.96,-3.23,0.0,clockwise_wrist_turn
0.01,0.35,-0.19,-786.99,-10.19,6.29,0.0,clockwise_wrist_turn
0.03,0.03,-0.01,-788.09,-7.81,12.88,0.0,clockwise_wrist_turn
0.06,-0.23,0.17,-769.1,-2.81,6.59,0.0,clockwise_wrist_turn
0.08,-0.47,0.37,-718.14,2.81,5.31,0.0,clockwise_wrist_turn
0.1,-0.79,0.6,-630.25,9.58,6.53,0.0,clockwise_wrist_turn
0.08,-1.05,0.86,-507.32,12.08,6.04,0.0,clockwise_wrist_turn
0.04,-1.14,1.05,-364.56,13.49,9.77,0.0,clockwise_wrist_turn
0.01,-1.11,1.12,-223.75,13.0,10.07,0.0,clockwise_wrist_turn
-0.04,-1.01,1.12,-105.35,12.7,10.68,0.0,clockwise_wrist_turn
-0.06,-0.83,1.09,-21.85,10.93,10.25,0.0,clockwise_wrist_turn
-0.07,-0.56,1.06,24.23,8.42,5.68,0.0,clockwise_wrist_turn
-0.07,-0.23,1.04,32.41,6.9,5.19,0.0,clockwise_wrist_turn
-0.09,0.04,1.02,9.58,5.8,6.53,0.0,clockwise_wrist_turn
-0.12,0.14,1.02,-23.74,5.25,8.54,0.0,clockwise_wrist_turn
-0.12,0.06,1.04,-52.86,3.91,10.68,0.0,clockwise_wrist_turn
-0.11,-0.1,1.05,-68.79,1.04,9.83,0.0,clockwise_wrist_turn
-0.1,-0.26,1.04,-69.46,-0.55,9.7,0.0,clockwise_wrist_turn
-0.07,-0.41,1.03,-57.86,-1.22,7.51,0.0,clockwise_wrist_turn
-0.04,-0.49,1.01,-38.33,-2.14,5.68,0.0,clockwise_wrist_turn
-0.02,-0.5,1.01,-16.78,-2.93,4.64,0.0,clockwise_wrist_turn
-0.01,-0.47,1.02,1.89,-3.54,3.72,0.0,clockwise_wrist_turn
-0.0,-0.39,1.03,12.94,-4.52,3.05,0.0,clockwise_wrist_turn
-0.0,-0.31,1.04,15.99,-5.37,2.14,0.0,clockwise_wrist_turn
-0.0,-0.24,1.03,11.47,-5.62,0.92,0.0,clockwise_wrist_turn
-0.01,-0.21,1.01,3.66,-5.62,-0.12,0.0,clockwise_wrist_turn
-0.01,-0.23,0.99,-4.27,-5.37,-0.79,0.0,clockwise_wrist_turn
-0.01,-0.27,0.97,-9.7,-5.13,-1.1,0.0,clockwise_wrist_turn
-0.01,-0.31,0.96,-10.8,-4.39,-0.98,0.0,clockwise_wrist_turn
-0.01,-0.34,0.95,-7.45,-3.36,-0.79,0.0,clockwise_wrist_turn
-0.01,-0.36,0.96,-0.55,-2.5,-0.55,0.0,clockwise_wrist_turn
-0.0,-0.36,0.97,7.87,-1.77,-0.37,0.0,clockwise_wrist_turn
-0.0,-0.35,0.98,16.66,-0.98,-0.12,0.0,clockwise_wrist_turn
-0.01,-0.33,1.0,22.95,-0.18,0.18,0.0,clockwise_wrist_turn
-0.01,-0.27,0.99,22.64,0.06,0.55,0.0,clockwise_wrist_turn
-0.02,-0.21,0.98,16.97,0.31,1.16,0.0,clockwise_wrist_turn
-0.03,-0.2,0.98,9.52,0.67,1.95,0.0,clockwise_wrist_turn
-0.03,-0.21,0.97,3.54,0.92,2.56,0.0,clockwise_wrist_turn
-0.03,-0.23,0.97,-0.61,1.28,2.87,0.0,clockwise_wrist_turn
-0.03,-0.27,0.96,-2.08,1.77,2.75,0.0,clockwise_wrist_turn
-0.03,-0.3,0.97,0.79,2.14,2.69,0.0,clockwise_wrist_turn
-0.02,-0.32,0.98,6.96,2.26,2.2,0.0,clockwise_wrist_turn
-0.02,-0.32,0.99,13.43,2.44,1.53,0.0,clockwise_wrist_turn
-0.02,-0.31,0.99,19.65,2.62,0.73,0.0,clockwise_wrist_turn
-0.03,-0.3,0.99,25.21,2.56,0.12,0.0,clockwise_wrist_turn
-0.03,-0.27,0.99,26.86,2.08,-0.43,0.0,clockwise_wrist_turn
-0.04,-0.21,0.98,23.13,1.46,-0.98,0.0,clockwise_wrist_turn
-0.04,-0.18,0.97,16.11,1.1,-1.22,0.0,clockwise_wrist_turn
-0.04,-0.17,0.97,9.03,0.98,-1.28,0.0,clockwise_wrist_turn
-0.03,-0.18,0.97,2.87,0.85,-1.46,0.0,clockwise_wrist_turn
-0.03,-0.21,0.98,-0.18,0.85,-1.77,0.0,clockwise_wrist_turn
-0.03,-0.25,0.98,1.4,0.79,-2.14,0.0,clockwise_wrist_turn
-0.03,-0.27,0.98,5.49,0.98,-2.2,0.0,clockwise_wrist_turn
-0.03,-0.28,0.98,10.99,1.22,-2.38,0.0,clockwise_wrist_turn
-0.02,-0.28,0.97,17.7,1.65,-2.75,0.0,clockwise_wrist_turn
-0.02,-0.27,0.97,23.8,2.08,-3.11,0.0,clockwise_wrist_turn
-0.02,-0.25,0.97,28.56,2.32,-3.17,0.0,clockwise_wrist_turn
-0.02,-0.23,0.97,32.9,2.99,-3.36,0.0,clockwise_wrist_turn
-0.02,-0.23,0.98,38.15,3.54,-3.6,0.0,clockwise_wrist_turn
-0.02,-0.23,0.98,44.98,4.21,-3.6,0.0,clockwise_wrist_turn
-0.03,-0.25,0.98,55.6,5.37,-3.17,0.0,clockwise_wrist_turn
-0.03,-0.29,1.0,74.65,6.47,-2.32,0.0,clockwise_wrist_turn
-0.03,-0.36,1.03,107.91,8.18,-0.43,0.0,clockwise_wrist_turn
-0.03,-0.44,1.06,157.17,9.7,1.83,0.0,clockwise_wrist_turn
-0.04,-0.51,1.09,222.6,9.7,4.88,0.0,clockwise_wrist_turn
-0.05,-0.56,1.09,297.55,7.93,8.36,0.0,clockwise_wrist_turn
-0.04,-0.54,1.06,374.82,7.08,11.17,0.0,clockwise_wrist_turn
-0.07,-0.47,1.01,455.44,7.93,13.24,0.0,clockwise_wrist_turn
-0.11,-0.33,0.92,530.76,8.67,18.19,0.0,clockwise_wrist_turn
-0.1,-0.16,0.82,594.36,8.61,20.63,0.0,clockwise_wrist_turn
-0.07,-0.01,0.68,644.41,8.48,21.48,0.0,clockwise_wrist_turn
-0.04,0.09,0.52,682.86,9.34,20.75,0.0,clockwise_wrist_turn
-0.03,0.18,0.32,713.5,13.0,19.17,0.0,clockwise_wrist_turn
-0.04,0.35,0.11,731.75,15.63,16.85,0.0,clockwise_wrist_turn
-0.04,0.65,-0.06,727.84,18.55,14.47,0.0,clockwise_wrist_turn
-0.03,0.98,-0.19,695.8,20.81,14.16,0.0,clockwise_wrist_turn
-0.03,1.28,-0.25,636.9,21.91,13.24,0.0,clockwise_wrist_turn
0.0,1.5,-0.28,554.75,22.64,11.47,0.0,clockwise_wrist_turn
0.04,1.63,-0.28,463.32,21.73,13.85,0.0,clockwise_wrist_turn
0.04,1.71,-0.24,370.42,20.51,17.21,0.0,clockwise_wrist_turn
0.01,1.68,-0.17,283.87,18.13,20.02,0.0,clockwise_wrist_turn
-0.0,1.56,-0.12,209.17,15.2,21.0,0.0,clockwise_wrist_turn
0.0,1.4,-0.09,149.48,10.62,26.25,0.0,clockwise_wrist_turn
0.0,1.24,-0.06,105.9,6.71,29.24,0.0,clockwise_wrist_turn
0.01,1.1,-0.05,78.37,4.82,27.77,0.0,clockwise_wrist_turn
0.0,1.01,-0.07,63.9,4.15,24.84,0.0,clockwise_wrist_turn
-0.0,0.98,-0.12,56.64,3.85,20.39,0.0,clockwise_wrist_turn
-0.01,0.98,-0.15,49.87,4.21,14.59,0.0,clockwise_wrist_turn
-0.01,0.99,-0.17,43.46,4.82,9.7,0.0,clockwise_wrist_turn
-0.01,1.01,-0.18,37.78,5.43,7.14,0.0,clockwise_wrist_turn
-0.02,1.06,-0.18,28.63,5.13,5.31,0.0,clockwise_wrist_turn
-0.02,1.08,-0.16,15.2,4.33,4.76,0.0,clockwise_wrist_turn
-0.01,1.05,-0.15,4.09,2.87,4.46,0.0,clockwise_wrist_turn
-0.01,1.02,-0.14,-2.99,1.65,3.54,0.0,clockwise_wrist_turn
-0.01,1.03,-0.14,-8.91,0.49,2.2,0.0,clockwise_wrist_turn
-0.01,1.04,-0.15,-15.01,-0.55,1.16,0.0,clockwise_wrist_turn
-0.01,1.06,-0.16,-22.34,-1.53,0.67,0.0,clockwise_wrist_turn
-0.01,1.08,-0.16,-31.07,-2.26,0.73,0.0,clockwise_wrist_turn
-0.01,1.07,-0.16,-39.79,-2.69,1.46,0.0,clockwise_wrist_turn
-0.02,1.09,-0.17,-47.85,-3.48,1.83,0.0,clockwise_wrist_turn
-0.02,1.13,-0.18,-59.14,-4.03,2.5,0.0,clockwise_wrist_turn
-0.02,1.18,-0.19,-73.79,-4.82,3.36,0.0,clockwise_wrist_turn
-0.03,1.25,-0.2,-93.51,-5.68,4.03,0.0,clockwise_wrist_turn
-0.03,1.34,-0.22,-121.89,-7.14,5.07,0.0,clockwise_wrist_turn
-0.03,1.46,-0.23,-162.05,-9.22,5.49,0.0,clockwise_wrist_turn
-0.02,1.52,-0.23,-215.09,-11.41,6.1,0.0,clockwise_wrist_turn
-0.01,1.53,-0.23,-276.06,-14.77,5.92,0.0,clockwise_wrist_turn
0.0,1.54,-0.24,-347.47,-19.78,4.64,0.0,clockwise_wrist_turn
0.0,1.58,-0.26,-434.08,-26.73,2.44,0.0,clockwise_wrist_turn
0.01,1.59,-0.28,-534.61,-32.84,-0.18,0.0,clockwise_wrist_turn
0.02,1.46,-0.34,-634.16,-36.25,-1.71,0.0,clockwise_wrist_turn
-0.01,1.17,-0.38,-715.7,-39.49,-2.87,0.0,clockwise_wrist_turn
-0.02,0.91,-0.43,-778.08,-41.63,-3.54,0.0,clockwise_wrist_turn
0.03,0.65,-0.43,-816.28,-29.6,5.8,0.0,clockwise_wrist_turn
0.07,0.3,-0.33,-835.63,-22.58,9.4,0.0,clockwise_wrist_turn
0.09,-0.01,-0.19,-842.41,-17.09,13.12,0.0,clockwise_wrist_turn
0.1,-0.27,-0.01,-826.72,-10.74,13.18,0.0,clockwise_wrist_turn
0.12,-0.64,0.21,-770.81,-2.08,12.27,0.0,clockwise_wrist_turn
0.13,-1.06,0.51,-664.98,4.39,9.58,0.0,clockwise_wrist_turn
0.12,-1.36,0.82,-516.66,8.3,7.57,0.0,clockwise_wrist_turn
0.1,-1.45,1.05,-348.51,9.95,6.59,0.0,clockwise_wrist_turn
0.07,-1.4,1.13,-187.81,11.72,4.7,0.0,clockwise_wrist_turn
0.02,-1.21,1.11,-63.96,13.61,2.08,0.0,clockwise_wrist_turn
-0.0,-0.88,1.07,14.47,12.33,-2.14,0.0,clockwise_wrist_turn
-0.01,-0.48,1.03,46.39,10.99,-3.78,0.0,clockwise_wrist_turn
-0.02,-0.11,0.99,40.65,10.5,-3.05,0.0,clockwise_wrist_turn
-0.06,0.14,0.99,13.18,10.5,-0.73,0.0,clockwise_wrist_turn
-0.1,0.21,1.01,-21.73,9.89,3.66,0.0,clockwise_wrist_turn
-0.11,0.15,1.02,-53.71,8.42,7.32,0.0,clockwise_wrist_turn
-0.07,-0.04,1.02,-71.47,6.9,8.42,0.0,clockwise_wrist_turn
-0.03,-0.27,1.01,-71.17,5.49,7.93,0.0,clockwise_wrist_turn
-0.01,-0.43,1.0,-57.13,4.52,5.8,0.0,clockwise_wrist_turn
0.01,-0.52,0.99,-34.97,4.39,2.81,0.0,clockwise_wrist_turn
0.02,-0.55,0.99,-10.07,4.64,0.12,0.0,clockwise_wrist_turn
0.03,-0.51,1.01,12.27,4.27,-1.59,0.0,clockwise_wrist_turn
0.02,-0.37,1.02,21.97,2.99,-2.01,0.0,clockwise_wrist_turn
0.02,-0.22,1.01,18.01,1.77,-2.26,0.0,clockwise_wrist_turn
0.02,-0.14,1.0,7.08,1.04,-1.59,0.0,clockwise_wrist_turn
0.02,-0.15,1.0,-4.39,0.79,-0.61,0.0,clockwise_wrist_turn
0.02,-0.19,0.99,-13.37,0.92,-0.12,0.0,clockwise_wrist_turn
0.02,-0.27,0.98,-17.58,1.34,-0.18,0.0,clockwise_wrist_turn
0.03,-0.35,0.98,-14.65,1.77,-0.18,0.0,clockwise_wrist_turn
0.03,-0.39,0.98,-6.16,2.26,-0.79,0.0,clockwise_wrist_turn
0.02,-0.38,0.98,2.81,2.69,-0.18,0.0,clockwise_wrist_turn
0.02,-0.34,0.98,8.97,3.23,-0.73,0.0,clockwise_wrist_turn
0.01,-0.29,0.99,11.17,3.66,-0.12,0.0,clockwise_wrist_turn
0.01,-0.24,0.99,8.42,3.78,1.4,0.0,clockwise_wrist_turn
0.0,-0.21,0.99,1.77,3.85,2.69,0.0,clockwise_wrist_turn
0.0,-0.23,0.98,-4.15,3.91,3.48,0.0,clockwise_wrist_turn
0.0,-0.28,0.99,-6.29,3.91,3.6,0.0,clockwise_wrist_turn
0.0,-0.33,0.99,-4.46,3.85,3.17,0.0,clockwise_wrist_turn
0.01,-0.36,1.0,0.49,3.6,2.26,0.0,clockwise_wrist_turn
0.0,-0.36,1.0,6.9,3.42,1.16,0.0,clockwise_wrist_turn
0.0,-0.34,0.99,11.47,3.23,0.24,0.0,clockwise_wrist_turn
-0.0,-0.3,0.99,11.35,2.69,-0.43,0.0,clockwise_wrist_turn
-0.01,-0.26,0.99,8.3,2.2,-0.73,0.0,clockwise_wrist_turn
-0.01,-0.25,0.99,4.21,1.77,-0.79,0.0,clockwise_wrist_turn
-0.01,-0.25,1.0,0.12,1.22,-1.16,0.0,clockwise_wrist_turn
-0.01,-0.27,0.99,-1.71,0.92,-1.71,0.0,clockwise_wrist_turn
-0.01,-0.31,0.99,-0.18,0.67,-2.26,0.0,clockwise_wrist_turn
-0.01,-0.33,0.99,4.03,0.37,-2.81,0.0,clockwise_wrist_turn
-0.01,-0.32,0.99,8.73,0.43,-3.17,0.0,clockwise_wrist_turn
-0.01,-0.32,0.99,13.06,0.37,-3.42,0.0,clockwise_wrist_turn
-0.01,-0.3,0.99,15.93,0.06,-3.66,0.0,clockwise_wrist_turn
-0.01,-0.26,0.98,15.2,-0.31,-3.72,0.0,clockwise_wrist_turn
-0.01,-0.22,0.98,10.62,-0.73,-3.6,0.0,clockwise_wrist_turn
-0.01,-0.22,0.98,4.76,-0.85,-3.6,0.0,clockwise_wrist_turn
-0.0,-0.23,0.98,0.92,-0.98,-3.66,0.0,clockwise_wrist_turn
0.0,-0.26,0.98,-0.24,-1.04,-3.66,0.0,clockwise_wrist_turn
0.01,-0.29,0.98,1.4,-0.92,-3.78,0.0,clockwise_wrist_turn
0.01,-0.3,0.98,4.88,-0.61,-4.09,0.0,clockwise_wrist_turn
0.01,-0.31,0.98,9.22,-0.18,-4.46,0.0,clockwise_wrist_turn
0.01,-0.3,0.97,12.76,0.18,-4.82,0.0,clockwise_wrist_turn
0.01,-0.28,0.97,14.53,0.55,-5.37,0.0,clockwise_wrist_turn
0.01,-0.25,0.97,13.37,0.73,-5.74,0.0,clockwise_wrist_turn
0.0,-0.24,0.96,10.86,0.85,-5.98,0.0,clockwise_wrist_turn
0.01,-0.24,0.97,8.79,1.28,-6.41,0.0,clockwise_wrist_turn
0.01,-0.27,0.97,9.77,1.71,-6.96,0.0,clockwise_wrist_turn
0.01,-0.29,0.97,13.24,2.2,-7.57,0.0,clockwise_wrist_turn
0.0,-0.3,0.97,18.19,2.56,-8.24,0.0,clockwise_wrist_turn
0.0,-0.3,0.97,24.54,3.3,-9.34,0.0,clockwise_wrist_turn
0.0,-0.31,0.98,32.17,3.97,-10.56,0.0,clockwise_wrist_turn
-0.01,-0.31,0.99,42.11,4.76,-11.72,0.0,clockwise_wrist_turn
-0.01,-0.34,1.0,56.46,5.74,-13.06,0.0,clockwise_wrist_turn
-0.01,-0.38,1.01,78.19,6.65,-13.92,0.0,clockwise_wrist_turn
-0.01,-0.44,1.03,110.72,7.81,-14.16,0.0,clockwise_wrist_turn
-0.01,-0.51,1.06,157.35,8.85,-14.59,0.0,clockwise_wrist_turn
-0.02,-0.58,1.1,220.4,9.28,-15.08,0.0,clockwise_wrist_turn
-0.03,-0.63,1.1,297.0,8.18,-14.71,0.0,clockwise_wrist_turn
-0.03,-0.65,1.07,384.64,6.96,-13.0,0.0,clockwise_wrist_turn
-0.03,-0.61,0.99,476.14,6.29,-9.7,0.0,clockwise_wrist_turn
-0.03,-0.52,0.87,566.16,6.96,-4.76,0.0,clockwise_wrist_turn
-0.02,-0.4,0.74,649.05,7.63,0.67,0.0,clockwise_wrist_turn
-0.0,-0.25,0.57,718.51,8.54,7.57,0.0,clockwise_wrist_turn
0.01,-0.09,0.39,772.71,9.89,15.44,0.0,clockwise_wrist_turn
-0.0,0.07,0.2,812.38,9.03,16.11,0.0,clockwise_wrist_turn
-0.02,0.3,-0.04,831.05,9.16,11.72,0.0,clockwise_wrist_turn
-0.04,0.6,-0.28,822.63,8.48,10.68,0.0,clockwise_wrist_turn
-0.04,0.95,-0.43,784.0,7.57,8.61,0.0,clockwise_wrist_turn
-0.01,1.26,-0.5,718.87,9.09,7.02,0.0,clockwise_wrist_turn
0.06,1.5,-0.58,629.03,10.25,11.84,0.0,clockwise_wrist_turn
0.1,1.73,-0.6,520.94,10.68,14.53,0.0,clockwise_wrist_turn
0.1,1.89,-0.53,400.82,10.01,19.96,0.0,clockwise_wrist_turn
0.07,1.88,-0.43,286.68,7.69,25.02,0.0,clockwise_wrist_turn
0.04,1.72,-0.35,188.84,2.2,29.05,0.0,clockwise_wrist_turn
0.03,1.5,-0.3,115.17,-3.91,32.96,0.0,clockwise_wrist_turn
0.04,1.22,-0.28,70.37,-6.71,37.96,0.0,clockwise_wrist_turn
0.04,1.0,-0.28,53.83,-6.65,36.99,0.0,clockwise_wrist_turn
0.04,0.92,-0.29,53.96,-4.82,29.72,0.0,clockwise_wrist_turn
0.03,0.96,-0.31,54.02,-2.01,19.29,0.0,clockwise_wrist_turn
0.03,1.02,-0.32,47.3,0.37,10.86,0.0,clockwise_wrist_turn
0.02,1.04,-0.33,35.95,2.01,6.53,0.0,clockwise_wrist_turn
0.01,1.07,-0.33,22.52,1.89,4.03,0.0,clockwise_wrist_turn
0.01,1.11,-0.32,5.31,1.22,4.33,0.0,clockwise_wrist_turn
0.02,1.11,-0.29,-12.82,-0.43,5.25,0.0,clockwise_wrist_turn
0.03,1.05,-0.26,-25.76,-1.83,5.68,0.0,clockwise_wrist_turn
0.03,0.97,-0.25,-30.27,-2.26,4.64,0.0,clockwise_wrist_turn
0.04,0.93,-0.23,-28.08,-2.26,2.69,0.0,clockwise_wrist_turn
0.04,0.95,-0.22,-24.96,-2.01,0.85,0.0,clockwise_wrist_turn
0.05,0.98,-0.22,-24.23,-2.32,-0.06,0.0,clockwise_wrist_turn
0.04,1.03,-0.23,-27.89,-3.36,-0.67,0.0,clockwise_wrist_turn
0.03,1.11,-0.27,-38.02,-5.13,-1.4,0.0,clockwise_wrist_turn
0.01,1.24,-0.3,-58.84,-7.87,-2.01,0.0,clockwise_wrist_turn
0.01,1.37,-0.33,-93.75,-11.05,-2.26,0.0,clockwise_wrist_turn
0.02,1.45,-0.35,-139.59,-16.54,-0.85,0.0,clockwise_wrist_turn
0.03,1.5,-0.36,-193.18,-19.78,-1.34,0.0,clockwise_wrist_turn
0.05,1.51,-0.35,-258.12,-23.56,-1.22,0.0,clockwise_wrist_turn
0.06,1.44,-0.33,-325.93,-28.2,-2.87,0.0,clockwise_wrist_turn
0.05,1.36,-0.31,-394.17,-33.57,-6.04,0.0,clockwise_wrist_turn
0.05,1.32,-0.32,-467.35,-39.43,-9.64,0.0,clockwise_wrist_turn
0.06,1.26,-0.34,-543.4,-44.07,-11.72,0.0,clockwise_wrist_turn
0.06,1.12,-0.35,-614.75,-45.53,-11.47,0.0,clockwise_wrist_turn
0.05,0.92,-0.34,-673.71,-43.03,-9.46,0.0,clockwise_wrist_turn
0.05,0.72,-0.26,-718.63,-38.7,-7.08,0.0,clockwise_wrist_turn
0.09,0.52,-0.16,-748.84,-31.31,-7.45,0.0,clockwise_wrist_turn
0.11,0.34,-0.05,-760.38,-23.68,-13.0,0.0,clockwise_wrist_turn
0.09,0.2,0.1,-757.51,-15.63,-7.87,0.0,clockwise_wrist_turn
0.07,0.02,0.25,-741.39,-6.9,-2.87,0.0,clockwise_wrist_turn
0.1,-0.23,0.41,-703.67,-0.37,-2.2,0.0,clockwise_wrist_turn
0.17,-0.53,0.63,-634.77,7.75,-0.61,0.0,clockwise_wrist_turn
0.2,-0.85,0.86,-532.53,15.01,1.71,0.0,clockwise_wrist_turn
0.13,-1.05,1.05,-409.67,16.3,-0.92,0.0,clockwise_wrist_turn
0.04,-1.04,1.14,-282.59,15.69,-3.48,0.0,clockwise_wrist_turn
0.04,-0.92,1.16,-175.48,16.97,1.34,0.0,clockwise_wrist_turn
0.03,-0.79,1.15,-94.24,15.14,-2.87,0.0,clockwise_wrist_turn
0.02,-0.56,1.12,-43.82,13.98,-6.65,0.0,clockwise_wrist_turn
-0.02,-0.27,1.09,-22.83,12.88,-6.16,0.0,clockwise_wrist_turn
-0.07,-0.03,1.05,-27.59,12.27,-4.58,0.0,clockwise_wrist_turn
-0.08,0.07,1.04,-43.95,12.39,-2.26,0.0,clockwise_wrist_turn
-0.07,0.05,1.04,-61.46,11.54,-0.24,0.0,clockwise_wrist_turn
-0.06,-0.04,1.04,-71.9,10.68,1.16,0.0,clockwise_wrist_turn
